target,input,model_wer,norm_sentence,norm_wer,norm_time
thì tôi sẽ chỉ biết là mình sẽ phải cố gắng hết mức có thể để có thể vượt qua được nỗi,thì tôi chỉ biết là mình sẽ phải cố gắng hết mớc có thể để có thể vượt qua được nữa,0.13636363636363635,thì tôi chỉ biết là mình sẽ phải cố gắng hết nước có thể để có thể vượt qua được nữa,0.13636363636363635,0.21176576614379883
ờ tôi nghĩ cái cá cũng ngon mềm,ờ tôi nghĩ cái cá cũng ngon mềm,0.0,ở tôi nghĩ cái cá cũng ngon mềm,0.125,0.09417152404785156
quả thật à minh thì thường hay trả lời với mọi người là mình vẫn chưa cảm thấy đúng thời điểm,quả thật à minh thì thường hay trả lời với mọi người là mình vẫn chưa cảm thấy đúng thời điểm,0.0,quả thật à minh thì thường hay trả lời với mọi người là mình vẫn chưa cảm thấy đúng thời điểm,0.0,0.20881128311157227
tôi muốn tổ chức một cuộc họp nho nhỏ cho nhà chung để phân công công việc cho mọi người bây giờ nhé,tôi muốn tổ chức một cuộc họp nho nhỏ cho nhà chung để phân công công việc cho mọi người bây giờ hư,0.043478260869565216,tôi muốn tổ chức một cuộc họp nhỏ nhỏ cho nhà chung để phân công việc cho mọi người bây giờ hư,0.13043478260869565,0.21912121772766113
thì có lẽ là cô này cần phải đi qua đò thêm mấy lần nữa mới gọi là đàn bà có kinh nghiệm,thì có lẽ là cô này cần phải đi qua đò thêm mấy lần nữa mới gọi là đàn bà có kinh nghiệm,0.0,thì có lẽ là cô này cần phải đi qua đò thêm mấy lần nữa mới gọi là đàn bà có kinh nghiệm,0.0,0.2212831974029541
các bạn biết đó người việt mình á thì sợ đen ừ,các bạn biết đó người việt mình á thì sợ đen ừ,0.0,các bạn biết đó người việt mình á thì sợ đen ừ,0.0,0.1390702724456787
chào kiều ngân hai người phụ nữ rất là dễ thương xinh đẹp,chào kiều ngơn hai người phụ nữ rất là dễ thương xinh đẹp,0.07692307692307693,chào kiều sơn 2 người phụ nữ rất là dễ thương xinh đẹp,0.15384615384615385,0.13802695274353027
bởi ai cũng có gia đình rồi nhất là anh ấy sống rất hạnh phúc,bởi ai cũng có gia đình rồi nhất là anh ấy sống rất hạnh phúc,0.0,bởi ai cũng có gia đình rồi nhất là anh ấy sống rất hạnh phúc,0.0,0.15179824829101562
thì ờ quỳnh nghĩ là nếu như mà mình chỉ mặc không í thì nó rất là nhàm chán bạn có đủ sự gợi cảm bạn ấy có đủ sự,thì ờ quỳn nghĩ là nếu như mà mình chỉ mặc không ý thì nó rất là nhàm chán bạn  có đủ sự gợi cảm bạn ấy có đủ sự,0.06666666666666667,thì ở quỳnh nghĩ là nếu như mà mình chỉ mặc không ý thì nó rất là nhàm chán bạn có đủ sự gợi cảm bạn ấy có đủ sự,0.06666666666666667,0.2968618869781494
em đã quyết định lấy chồng xa xứ,em đã quyết định lấy chồng xa xứ,0.0,em đã quyết định lấy chồng xa xứ,0.0,0.101715087890625
anh cần cả cái khuôn mặt của em nữa khang ơi,anh cần cả cái khuôn mặt của em nữa khang ơi,0.0,anh cần cả cái khuôn mặt của em nữa khang ơi,0.0,0.1171882152557373
lấy bất biến ứng vạn biến,lấy bất biến ứng vạn biến,0.0,lấy bất biến ứng vạn biến,0.0,0.07470488548278809
thì nên chúng ta phải tia tìm được tức là cái nguyên nhân mà là bé hay bị dị ứng cái gì đó,thì nế chúng ta phải tìa tìm được tức là cái nguyên nhân mà là bé bị dễ ứng cá gì đó,0.21739130434782608,thì thế chúng ta phải tìm được tức là cái nguyên nhân mà là bé bị dễ ứng cá gì đó,0.21739130434782608,0.21573710441589355
ai đấy,ai đấy,0.0,ai đấy,0.0,0.0495147705078125
đã nói đến học giỏi là phải giỏi toán,đã nói  học giỏi là phải giỏi toán,0.1111111111111111,đã nói học giỏi là phải giỏi toán,0.1111111111111111,0.10117340087890625
tập quán thói quen của người nam rồi thì cái chuyện mà hút thuốc lá,tập quá thói quen của người ngam rồi thì cái chuyện mà khối chuúc lá,0.26666666666666666,tập quá thói quen của người nam rồi thì cái chuyện mà khối chuúc lá,0.2,0.16083264350891113
sao nó không biết bay mà nó vẫn được gọi là chim hả con,tại sao nó không biết bay mà nó dẫng được gọi là chim hả con,0.14285714285714285,tại sao nó không biết bay mà nó dẫn được gọi là chim hả con,0.14285714285714285,0.16458535194396973
ông mò từng bước vào buồng sờ cây sắt tròn nhọn một đầu có ngạnh,ông mò từng bước vào buồng sờ cây sắt chòn nhọn một đầu có ngạnh,0.06666666666666667,ông mò từng bước vào buồng sờ cây sắt tròn nhọn một đầu có mạnh,0.06666666666666667,0.16741180419921875
tiếng dạ,tiếng dạ,0.0,tiếng dạ,0.0,0.05823373794555664
trong cái quá trình hôn nhân của các con ớ thì chồng con hay lăng nhăng,trong cái quá trình hôn nhân của các con á thì chồng con hay lăng nhăng,0.0625,trong cái quá trình hôn nhân của các con á thì chồng con hay lăng những,0.125,0.16697406768798828
có thể mở ra hoặc xếp gọn lại dễ dàng sau khi sử dụng,có thể mở ra hoặc xếp gọn lại dễ dàng sau khi sử dụng,0.0,có thể mở ra hoặc xếp gọn lại dễ dàng sau khi sử dụng,0.0,0.1522071361541748
nhưng mà mày chiều cái đám này không,nhưng mà mày chịu cái đám này không,0.125,nhưng mà mày chịu cái đám này không,0.125,0.09270691871643066
rất chi là bé đặc biệt là đến tận hai không hai mươi ba mà mới có mười lăm triệu ấy,rất chứ là bé đặc biệt là đến tận hai không hai ba mà có mỡi mười lăm triệu ấy,0.19047619047619047,rất chứ là bé đặc biệt là đến tận 2 2013 mà có mới 15 triệu ấy,0.42857142857142855,0.17373013496398926
hoàng nhũn nhặn đáp,hoàng nhũn nhặn đáp,0.0,hoàng nhũn nhắn đáp,0.25,0.0659327507019043
là ngay từ cái phần trình bày đầu của các bạn,là ngay từ cái phần trình vài đầu của các bạn,0.09090909090909091,là ngay từ cái phần trình vài đầu của các bạn,0.09090909090909091,0.11662507057189941
đó là những lời nhắn nhủ đầy yêu thương dân mạng gửi đến cặp vợ chồng già cắt tóc cho nhau,đó là những lời nhắn nhủ đầy yêu thương dân mạng gửi đến cặp vợ chồng già cắt tóc cho nhau,0.0,đó là những lời nhắn nhủ đầy yêu thương dân mạng gửi đến cặp vợ chồng già cắt tóc cho nhau,0.0,0.20273494720458984
tùy thuộc vào ông nào giỏi toán nữa,cái thuộc thướnng nào sục toán tôi,0.625,cái thuộc nhà nào nào sục toán tôi,0.625,0.09247469902038574
dịch não tủy thì như vậy nó sẽ có một cái hiện tượng rò rỉ cái dịch não tủy mặc dù cái tỷ lệ đó không cao nó vào khoảng,dịch não tuỷ thì như vậy nó sẽ có một cái hiện tượng dò rĩ cái dịch não tuỷ mặc dù cái tỷ lệ nó không cao nó vảo khoảng,0.2,dịch não tủy thì như vậy nó sẽ có một cái hiện tượng rò dĩ cái dịch não tủy mặc dù cái tỷ lệ nó không cao nó vào khoảng,0.06666666666666667,0.3002481460571289
khiến cho cái mối quan hệ giữa mình với các bạn đồng nghiệp hay là với khách hàng nó sẽ khăng khít hơn,khiến cho cái mối quan hệ giữa mình với các bạn đồng nghiệp hay là với khách hàng nó sẽ khăng khít hơn,0.0,khiến cho cái mối quan hệ giữa mình với các bạn đồng nghiệp hay là với khách hàng nó sẽ khăng khít hơn,0.0,0.24338793754577637
thói quen ăn uống của gia đình kim xuân và biết rằng một nghệ sĩ,thói quen ăn uống của gia đình kim xuân và biết rằng một nghệ sĩ,0.0,thói quen ăn uống của gia đình kim xuân và biết rằng một nghệ sĩ,0.0,0.15198588371276855
thịnh bò đã nhờ tôi ghi âm không,thình bò đã nhờ tôi ghy ông không,0.375,bình bò đã nhờ tôi nghĩ ông không,0.375,0.10090136528015137
của khách qua cửa khẩu,của khách qua cơ khẩu,0.2,của khách qua cơ khẩu,0.2,0.06728720664978027
ngày giỗ của bố ông vẫn xồng xộc đến,ngày iỗ của bố ông vẫn sồng sộc đến,0.3333333333333333,ngày bố của bố ông vẫn sống ộc đến,0.3333333333333333,0.12535619735717773
khươn lươn khươn không chịu trả nợ,khương lương khương không chịu trả nợ,0.42857142857142855,khương lương khương không chịu trả nợ,0.42857142857142855,0.10109400749206543
cụ thể nó chỉ là một cái chai nhựa đựng nước và để trên mái tôn nhà thôi,cụ thể nó chỉ là một cái chai nhựa đựng nước và để trên máy tôn nhà thôi,0.05555555555555555,cụ thể nó chỉ là một cái chai nhựa đựng nước và để trên máy tôn nhà thôi,0.05555555555555555,0.17682909965515137
nhiều xe cấp cứu đã nhanh chóng tới hiện trường để đưa những người chết và bị thương đi,nhiều xe cấp cứu đã nhanh chóng tới hiện trường để đưa những người chết và bị thương đi,0.0,nhiều xe cấp cứu đã nhanh chóng tới hiện trường để đưa những người chết và bị thương đi,0.0,0.18831419944763184
loài kiến không nghỉ ngơi đó là,là kiến không nghỉ ngơi đó là,0.14285714285714285,là kiến không nghỉ ngơi đó là,0.14285714285714285,0.08481359481811523
họ đã công bố đầu tư chín trăm bốn mốt tỷ đô hay triệu đô thì phải cho mười năm, họ đã công bố đầu tư chín trăm bốn mốt tỷ đô triệu đô thì phải cho mười năm,0.05,họ đã công bố đầu tư 941 tỷ đô triệu đô thì phải cho 10 năm,0.3,0.17521333694458008
hôm nay con cả gan dám cãi lời ba nữa phải không,hôm nay con cả ghan gdắm cải lời ta nữa phải không,0.3333333333333333,hôm nay con cả nhậu cải lời ta nữa phải không,0.3333333333333333,0.14110088348388672
thuốc tây chữa bệnh tim la có thể ngăn chặn được sự xâm nhập của xoắn khuẩn tim la mà không thể chữa lành được những công ty đã mắc phá diệt,thuốc tây chữa bệnh tim la có thể ngăn chặn được sự xâm nhập của xoắn khuẩn tim la mà không thể chữa lành được những công ty đã mắc phá diệt,0.0,thuốc tây chữa bệnh tim la có thể ngăn chặn được sự xâm nhập của xoắn khuẩn tim la mà không thể chữa lành được những công ty đã mắc phá diệt,0.0,0.3292825222015381
tôi bỗng bật cười lên ha hả thật vô duyên nhưng không thể kiềm chế được,tôi bỗng bật cười lên ha hả thật vô duyên nhưng không thể kiềm chế được,0.0,tôi bỗng bật cười lên ha hả thật vô duyên nhưng không thể kiềm chế được,0.0,0.17892742156982422
chuột cống bò đến gần,chuột cống bò đến gần,0.0,chuột cống bò đến gần,0.0,0.09139585494995117
thì à khi mà cái a mức độ sử dụng tăng lên do nắng nóng thì,thì khi mà cái mức độ sử dụng tăng lên do nóng móng thì,0.25,thì khi mà cái mức độ sử dụng tăng lên do nóng móng thì,0.25,0.17279887199401855
cậu yên tâm đi tình thế bây giờ khó khăn lắm,tội yên tâm đi tình thế bây giờ khó khăn lắm,0.09090909090909091,tội yên tâm đi tình thế bây giờ khó khăn lắm,0.09090909090909091,0.13738799095153809
nhìn trân trân vào khoảng không vô định,nhìn chân chân vào khoảng không vô định,0.25,nhìn chân chân vào khoảng không vô định,0.25,0.10541176795959473
không đẹp thì đừng lấy bởi vì đó vẫn là bố mẹ của vợ mình,không đẹp thì đừng lấy bởi vì đó vẫn là bố mẹ của vợ mình,0.0,không đẹp thì đừng lấy bởi vì đó vẫn là bố mẹ của vợ mình,0.0,0.16540074348449707
bởi trang thiết bị hiện đại và trình độ chuyên môn của bác sỹ là yếu tố quan trọng đảm bảo sự thành công trong việc bọc răng sứ của bạn,bởi trang thiết bị hiện đại và trình độ chuyên môn của bác sĩ là yếu tố quan trọng đảm bảo sự thành công trong việc bọc răng sứ của bạn,0.03225806451612903,bởi trang thiết bị hiện đại và trình độ chuyên môn của bác sĩ là yếu tố quan trọng đảm bảo sự thành công trong việc bọc răng sứ của bạn,0.03225806451612903,0.2927894592285156
không biết thì sao mà tới đó được,không biết thì sao mà tới đó được,0.0,không biết thì sao mà tới đó được,0.0,0.09323287010192871
có thiết kế độc đáo chắc chắn các nhân viên lễ tân cũng sẽ cảm thấy vinh dự và thêm phần tự tin khi giao tiếp với khách hàng,có thiết kế độc đáo chắc chắn các nhân viên lễ tân cũng sẽ cảm thấy vinh dự và thêm phần tự tin khi giao tiếp với khách hàng,0.0,có thiết kế độc đáo chắc chắn các nhân viên lễ tân cũng sẽ cảm thấy vinh dự và thêm phần tự tin khi giao tiếp với khách hàng,0.0,0.2757132053375244
tức là một năm trước nó khác năm sau và cái sách đấy nó,tức là một năm trước nó khác năm sau và cái sách đấy nó,0.0,tức là một năm trước nó khác 5 sau và cái sách đấy nó,0.07142857142857142,0.14807605743408203
xúc động,xúc động,0.0,xúc động,0.0,0.04973626136779785
cái nụ cười của em và ánh mắt của em nó rất là chan hòa nó rất là phù hợp với chủ đề được đưa ra tôi nghĩ em có thể tiến xa hơn nếu em,cái nụ cười của em và ánh mắc của em nó rất là chang hoà nó rất là phù hợp với chủ đề được đưa ra tôi nghĩ em có thể tiến xa hơn nếu em,0.08333333333333333,cái nụ cười của em và anh mắc của em nó rất là chang hòa nó rất là phù hợp với chủ đề được đưa ra tôi nghĩ em có thể tiến xa hơn nếu em,0.08333333333333333,0.345322847366333
vẫn là những ca khúc quen thuộc ấy nhưng đã được phối lại phần âm nhạc,vẫn là những ca khúc quen thuộc ấy nhưng đã được phối lại phần âm nhạc,0.0,vẫn là những ca khúc quen thuộc ấy nhưng đã được phối lại phần âm nhạc,0.0,0.16230273246765137
những người mà thuộc cái đối tượng diện thu hút,những người mà thuộc cái đối tượng diện thu hút,0.0,những người mà thuộc cái đối tượng diện thu hút,0.0,0.12273502349853516
người ta có xu hướng che giấu mình trên mạng chỉ thổi phồng những mặt tốt của mình và giấu nhẹm những điểm không hay,người ta có xu hướng che dấu mình trên mạng chỉ thổi phòng những mặt tốt của mình và dấu nhẹm những điều không hay,0.16,người ta có xu hướng che dấu mình trên mạng chỉ thổi phòng những mặt tốt của mình và dấu nhẹm những điều không hay,0.16,0.24614357948303223
nhưng cứ mỗi một vụ cháy qua đi theo thời gian mọi người cũng sẽ quên nhanh,nhưng cứ mỗi một vụ cháy qua đi theo thời gian mọi người cũng sẽ quên nhanh,0.0,nhưng cứ mỗi một vụ cháy qua đi theo thời gian mọi người cũng sẽ quên nhanh,0.0,0.20669031143188477
có người lại cho rằng nó sẽ là nơi để chứa nước mưa chín rồi thì là mười ý rồi ý kiến của bạn,có người lại cho rằng nó sẽ là nơi để chưa nước mưa chín người thì là mười ý rồi ý kiến của bạn,0.08333333333333333,có người lại cho rằng nó sẽ là nơi để chưa nước mưa 9 người thì là 10 ý rồi ý kiến của bạn,0.16666666666666666,0.24567723274230957
là bà cũng như người dân nơi đây sẽ không còn đất để sản xuất,là bà cũng như người dân nơi đây sẽ không còn đất để sản xuất,0.0,là bà cũng như người dân nơi đây sẽ không còn đất để sản xuất,0.0,0.1566627025604248
văn bản nhấn mạnh cuộc chiếm đóng,văn bản nhấn mạnh cuộc chiếm đóng,0.0,văn bản nhấn mạnh cuộc chiếm đóng,0.0,0.08529019355773926
lên rồi mới vừa bước ra thang máy đây,lên rồi mới về bước ra thăng máy đây,0.2222222222222222,lên rồi mới về bước ra thăng máy đây,0.2222222222222222,0.10156846046447754
dạ em tên là vi ngọc bảo trâm dạ em đến từ lâm đồng ạ,dạ em tên là đi ngọc bảo trâm dạ em đến từ lâm đồng ạ,0.06666666666666667,dạ em tên là đi ngọc bảo trâm dạ em đến từ lâm đồng ạ,0.06666666666666667,0.15575122833251953
chị mừng lắm đi ngay,chị mừng lắm đi ngay,0.0,chị mừng lắm đi ngay,0.0,0.07146811485290527
đó là một nhiệm vụ khá là khó,đó là một nhiệm vụ khá là khó,0.0,đó là một nhiệm vụ khá là khó,0.0,0.09139776229858398
có người bảo lãnh thì hồ sơ đâu có cần công chứng gì,có người bảo lãnh thì hồ sơ đâu có cần công chứng gì,0.0,có người bảo lãnh thì hồ sơ đâu có cần công chứng gì,0.0,0.13545680046081543
trong cái suy nghĩ của mình nó sẽ rất bất thường nhưng mà mặc lên thì nó sẽ,trong cái suy nghĩ của mình nó sẽ rất bất thường nhưng mà mặc lên thì nó sẽ,0.0,trong cái suy nghĩ của mình nó sẽ rất bất thường nhưng mà mặc lên thì nó sẽ,0.0,0.17964410781860352
tại vì ngày hôm nay chúng ta có khách mời đến quán cà phê là một người rất là chuyên nghiệp chuyên nghiệp,tại vì ngày hôm nay chúng ta có khách mời đến với quán cà phê là một người rất là chuyên nghiệ nhem,0.17391304347826086,tại vì ngày hôm nay chúng ta có khách mời đến với quán cà phê là một người rất là chuyên nghiệp nhem,0.13043478260869565,0.22960543632507324
trau dồi và tất cả những cái kỹ năng của mình để mà mình mỗi ngày mình càng tiến bộ hơn để mà khi mà mình ra,trâu dồi và tất cả những cái kỹ năng của mình để mà mình mỗi ngày mình càng tiến bộ hơn để mà khi mà mình ra,0.037037037037037035,trâu rồi và tất cả những cái kỹ năng của mình để mà mình mỗi ngày mình càng tiến bộ hơn để mà khi mà mình ra,0.07407407407407407,0.2553386688232422
người ta bảo học vẹt có phải là học kêu theo tiếng của con vẹt không không học,người ta bảo học vẹt có phải là học kêu theo tiếng của con vẹt không không học,0.0,người ta bảo học vẹt có phải là học kêu theo tiếng của con vẹt không không học,0.0,0.18207573890686035
à thì ví dụ như là ngày xưa á hay là thiếu thiếu canxi thì người ta hay cào cái vôi tường ra người ta ăn,à thì ví dụ như là ngày xưa á hay là thiếu thiếu canh xi thì người ta hay cào cái vôi tường ra người ta ăn,0.07692307692307693,à thì ví dụ như là ngày xưa á hay là thiếu canh xi thì người ta hay cào cái vôi tường ra người ta ăn,0.07692307692307693,0.25019335746765137
và cũng rất là mong là cái sâu này nó ngoài cái việc là mang lại cho các ban nhạc,à cũng rất là mong là cái sâu này nó ngoài cái việc là mang lại cho các ban nhạc,0.05,à cũng rất là mong là cái sâu này nó ngoài cái việc là mang lại cho các ban nhạc,0.05,0.22585773468017578
đám lính trẻ ngủ say như chết,đám lính trẻ ngủ xay như chết,0.14285714285714285,đám lính trẻ ngủ say như chết,0.0,0.09906530380249023
đã chứng minh được hiệu quả cũng như tính ứng dụng cao,đã chứng minh được hiệu quả cũng như tính ứng dụng cao,0.0,đã chứng minh được hiệu quả cũng như tính ứng dụng cao,0.0,0.13332414627075195
chứ đâu phải sếp của anh đâu mà sợ,chứ đầu phải xếp của anh đâu mà sợ,0.2222222222222222,chứ đầu phải xếp của anh đâu mà sợ,0.2222222222222222,0.10437178611755371
công ty đã liên lạc hỏi cơ quan thuế có cho phép doanh nghiệp được cấn trừ số thuế nộp thừa nói trên hay không,công ty đã liên lạc hỏi cơ quan thuế có cho phép doanh nghiệp được cấn trừ số thuế nộp thừa nói trên hay không,0.0,công ty đã liên lạc hỏi cơ quan thuế có cho phép doanh nghiệp được cân trừ số thuế nộp thừa nói trên hay không,0.04,0.2506446838378906
thì những khó khăn đó càng làm họ khốn đốn hơn,thì những khó khăn đó càng làm họ khốn đốn hơn,0.0,thì những khó khăn đó càng làm họ khốn đốn hơn,0.0,0.11729931831359863
những dãy đá cheo leo này không dễ gì vượt qua được,những dẫy đá cheo leo này không dễ gì vượt qua được,0.08333333333333333,những rẫy đá treo leo này không dễ gì vượt qua được,0.16666666666666666,0.13568902015686035
cho nên là những ai mà gặp tình trạng rạn da thì nên a,à cho nên là những ai mà gặp tình trạng rạng nha thì nên a,0.21428571428571427,à cho nên là những ai mà gặp tình trạng rạng nhà thì nên a,0.21428571428571427,0.16227245330810547
chẳng nói chẳng rằng,chẳng nói chẳng rằng,0.0,chẳng nói chẳng rằng,0.0,0.06781315803527832
thật sự bây giờ đang không biết mình phải làm cái gì đây,thật sự bây giờ đang không biết mình phải làm cái gì đây,0.0,thật sự bây giờ đang không biết mình phải làm cái gì đây,0.0,0.1448378562927246
hiện công an tỉnh bình dương vẫn đang tạm giữ bốn nghi can liên quan vụ án mạng phát hiện hai thi thể trong thùng nhựa đổ bê tông thuộc xã hưng hòa huyện,thiện quan tểnh bình dương vẫn đang tạm giữ bốn đhi can liên quan vụ án mạn phát hiện hai chi thể trong thuùng nhựa đồi với tội hội xã hương hoà huiện,0.4411764705882353,thiện quan bệnh bình dương vẫn đang tạm giữ 4 nghi can liên quan vụ án nạn phát hiện 2 chi thể trong thuốc nhựa đối với tội hội xã hương hòa hungiện,0.4411764705882353,0.3492410182952881
xuân cụ gạch đồng tâm ăn mừng sau khi bảo vệ thành công chức vô địch,xuân gụ gạch đồng tâm ăn mừng sau khi bảo vệ thành công trước vô địch,0.125,xuân vụ gạch đồng tâm ăn mừng sau khi bảo vệ thành công trước vô địch,0.125,0.16320109367370605
cô ấy sẽ chọn người đàn ông đó,cô ấy sẽ chọn người đàn ông đó,0.0,cô ấy sẽ chọn người đàn ông đó,0.0,0.09817051887512207
nhưng chính điều đó đã kéo tôi lại,nhưng chính điều đó đã kéo tôi lại,0.0,nhưng chính điều đó đã kéo tôi lại,0.0,0.09179019927978516
vai nào khi xem lại mình cũng thấy tiếc nuối nếu được làm lại mình sẽ làm thế này thế kia tốt hơn,vai nào khi xem lại mình cũng thấy điếớc nuối nếu được làm lại mình sẽ làm thế này thế kia tốt hơn,0.043478260869565216,vai nào khi xem lại mình cũng thấy đứa nước muối nếu được làm lại mình sẽ làm thế này thế kia tốt hơn,0.13043478260869565,0.24181318283081055
cái cái cái khám ban đầu đấy là ta sàng lọc ngay,cái cái cái khám ban đầu đấy là ta sàng lọc ngay,0.0,cái cái cái khám ban đầu đấy là ta sàng lọc ngay,0.0,0.12719511985778809
nói gì nói ai cũng đã trải qua cái thời học trò,nói gì nói ai cũng đã trải qua cái thời học trò,0.0,nói gì nói ai cũng đã trải qua cái thời học trò,0.0,0.13451099395751953
vui vẻ như kiểu trẻ con nó chơi ý với cái ngôn từ đấy,vui vẻ như kiểu trẻ con nó chơi ý vềi cái nguôn từ đấy,0.14285714285714285,vui vẻ như kiểu trẻ con nó chơi ý vết cái nguồn từ đấy,0.14285714285714285,0.1437549591064453
suốt ngày đi đi lại lại trên bè thuyền,suốt ngày đi đi lại lại trên bè thuyền,0.0,suốt ngày đi đi lại trên bè thuyền,0.1111111111111111,0.10195708274841309
đây chính là nơi đã ghi dấu biết bao thành tích chiến công của người nữ trinh sát đầy bản lĩnh và kiên cường,đây chính là nơi đã ghi dấu biết bao thành tích chiến công của người nữ chinh xát đầy bản lĩnh và kiên cường,0.08333333333333333,đây chính là nơi đã ghi dấu biết bao thành tích chiến công của người nữ trinh sát đầy bản lĩnh và kiên cường,0.0,0.23414039611816406
bán nhanh nhà mặt tiền đường phan chu trinh ngay trung tâm thành phố,bán nhanh nhà mặt tiền đường phan chu trinh ngay trung tâm thành phố,0.0,bán nhanh nhà mặt tiền đường phan chu trinh ngay trung tâm thành phố,0.0,0.14208412170410156
bạn có nhớ ngày yêu nhau kỷ niệm hai,bạn có nhớ ngày yêu nhau kỷ niệm han hô,0.2222222222222222,bạn có nhớ ngày yêu nhau kỷ niệm han hô,0.2222222222222222,0.11674904823303223
à coi thật là nhiều giới thiệu thật nhiều và chia sẻ thật là nhiều cho người nhiều người biết,à coi thật là nhiều giới thiệu thật là nhiều và chia sẻ thận là nhiều cho người nhiều người biết,0.1,à coi thật là nhiều giới thiệu thật là nhiều và chia sẻ thận là nhiều cho người nhiều người biết,0.1,0.2136836051940918
hay không đẹp nữa vì tất cả mọi lúc đấy mình chỉ ăn thua là ai có,không đẹp nữa vì tất cả mọi lúc đấy m chị ăn thua là ai có,0.17647058823529413,không đẹp nữa vì tất cả mọi lúc đấy m chị ăn thua là ai có,0.17647058823529413,0.16324567794799805
thưa quý vị và các bạn vậy một câu hỏi nóng đặt ra là làm sao cuộc ra quân này,thưa quý vị và các bạn vậy một câu hỏi nóng đặt ra là làm sao cuộc gia quân này,0.05,thưa quý vị và các bạn vậy một câu hỏi nóng đặt ra là làm sao cuộc gia quân này,0.05,0.19629859924316406
anh có biết là cả nhà lo lắng lắm hay không,anh có biết là cả nhà lo lắm ắ hay không,0.18181818181818182,anh có biết là cả nhà lo lắm ắ hay không,0.18181818181818182,0.11860203742980957
hắn tái mặt vì sợ rúm người lại trong cảm giác tội lỗi,hắn tái mặt vì sợ rúm người lại trong cảm giác tội lỗi,0.0,hắn tái mặt vì sợ rúm người lại trong cảm giác tội lỗi,0.0,0.13614201545715332
cùng với anh phạm đức trung kiên xin được chào anh trung kiên và cám ơn anh một lần nữa đã đến tham gia vào chương trình hôm nay ạ,cùng với anh phạm đức trung kiên xin được chào anh trung kiên và cám ơn anh một lần nữa đã đến tham gia vào chương trình hôm nay ạ,0.0,cùng với anh phạm đức trung kiên xin được chào anh trung kiên và cám ơn anh một lần nữa đã đến tham gia vào chương trình hôm nay ạ,0.0,0.28281402587890625
my vân phải phải kiêng toàn bộ tinh bột và đồ ăn nhiều mỡ,mi vân phải phải kiêng toàn bộ tinh bột và đồ ăn nhiều mỡ,0.07142857142857142,mai vân phải phải kiêng toàn bộ tinh bột và đồ ăn nhiều mỡ,0.07142857142857142,0.18110918998718262
có người hỏi sao bữa nay không uống cà phê,có người hỏi sau bữa nay không uống cà phê,0.1,có người hỏi sau bữa nay không uống cà phê,0.1,0.11344075202941895
khi có đơn đặt hàng vẫn cứ ngây vì kịp thời không,khi quá đơn lật hàm cần ung ứng ngay thì ịp thời thông béo cho bên a mà không cần chờ đúng thời điểm của bảoa,1.8333333333333333,khi quá đơn lật hàm cần ung ứng ngay thì kịp thời thông béo cho bên a mà không cần chờ đúng thời điểm của hưng a,1.8333333333333333,0.2596719264984131
nhưng mà anh thì anh lại lại ờ không mạnh về nhạc cổ điển lắm ư anh lại thích ư ư hơi nhạc nhẹ một chút,nhưng mà anh thì anh lại lại ờ không mạnh và nhặc củ điển lắm anh lại thích hơi nhặt nhẹ một chút,0.2692307692307692,nhưng mà anh thì anh lại lại ở không mạnh và bắc củ điển lắm anh lại thích hơi nhặt nhẹ một chút,0.3076923076923077,0.2505910396575928
từ những chỉ dẫn rất hữu ích này,từ những chỉ dẫn rất hữu ích này,0.0,từ những chỉ dẫn rất hữu ích này,0.0,0.1076056957244873
khi có một món tiền kha khá,khi có một món tiền kha khá,0.0,khi có một món tiền khá,0.14285714285714285,0.09540915489196777
vậy bạn tự cảm thấy rằng mình đang cần thêm điều gì cái gì thì,vậy bạn tự cảm thấy rằng mình đang cần thêm điều gì cái gì,0.06666666666666667,vậy bạn tự cảm thấy rằng mình đang cần thêm điều gì cái gì,0.06666666666666667,0.14705276489257812
để nhắc nhở hoặc là thể hiện thôi,để nhắc nhở hoặc là thể hiện thôi,0.0,để nhắc nhở hoặc là thể hiện thôi,0.0,0.10402917861938477
phụ kiện vòng tay trầm hương sang trọng giá mềm nhất thị trường,phụ kiện vòng tay trầm hương sang trọng giá mềm nhất thị trường,0.0,phụ kiện vòng tay trầm hương sang trọng giá mềm nhất thị trường,0.0,0.1343066692352295
đó là chợ tốt cuối tuần được phát trực tiếp,đó là chợ tốc cuối tuần được phát trực tiếp,0.1,đó là chợ tốc cuối tuần được phát trực tiếp,0.1,0.10749578475952148
bên cạnh đó không gian lãng mạn sang trọng và lịch sự rất hợp để các bạn xả stress mỗi ngày,bên cạnh đó không gian lãng mạn sang trọng và lịch sự rất hợp để các bạn xả thoét mỗi ngày,0.047619047619047616,bên cạnh đó không gian lãng mạn sang trọng và lịch sự rất hợp để các bạn xả thoát mỗi ngày,0.047619047619047616,0.23090004920959473
chuyện chỉ dừng ở đấy,chuyện chỉ rừng ở đấy,0.2,chuyện chỉ rừng ở đấy,0.2,0.06770515441894531
thì khi nấu thì chúng ta cũng nên mở cái nắp cái nắp ra nồi ra,thì khi nấu thì chúng ta cũng nên mở cái nấp cái nắp ra nồi ra,0.0625,thì khi nấu thì chúng ta cũng nên mở cái nấp cái nắp ra nồi ra,0.0625,0.16189169883728027
